,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.137703800201416,0.01141935032444989,0.0031319618225097655,0.006263923645019531,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
12,0.1286388397216797,0.014650662140097812,0.0062523365020751955,0.007657518030520469,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
13,0.13595399856567383,0.016887252499700613,0.003921604156494141,0.006048221891484037,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
14,0.13825044631958008,0.011969527081973847,0.003132057189941406,0.006264114379882811,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
15,0.1347336769104004,0.01919379607949283,0.0031247615814208986,0.006249523162841797,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
16,0.13062095642089844,0.0214134099271772,0.0,0.0,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
17,0.14764652252197266,0.022884295395860912,0.0007984161376953125,0.001596832275390625,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
18,0.1491154670715332,0.015671876060850427,0.0031244754791259766,0.006248950958251953,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.4525727650727651,0.6008316008316009,0.5306623931623933,0.5771198830409354,0.611111111111111,0.5536891127680601,0.05842804004256978,10,0.5774314765694075,0.5275641025641027,0.5711661397962767,0.5641279660815254,0.5555663222459089,0.5591712014514443,0.017400514722494584
19,0.08474946022033691,0.007366909688784838,0.003124046325683594,0.006248092651367187,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.4064189189189189,0.43243243243243246,0.40534188034188023,0.3910818713450291,0.43347953216374274,0.4138325838852155,0.016506023341815484,305,0.43545534924845275,0.4167329796640143,0.40445556726378645,0.4047883155342942,0.3976538248384146,0.41181720730979243,0.013320112904476015
20,0.13346104621887206,0.02217543973610146,0.007246208190917969,0.007076824674622772,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.23076923076923073,0.6143451143451144,0.6115384615384616,0.2638888888888888,0.5994152046783624,0.46388743862428067,0.17758461155309097,296,0.25,0.5934659593280284,0.5850298559887601,0.267358313188289,0.5919026271857797,0.45755135113817147,0.1624960124666759
21,0.11256871223449708,0.011799449583454974,0.0031242847442626955,0.006248569488525391,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.3679054054054054,0.4064189189189189,0.39305555555555544,0.43749999999999983,0.47222222222222227,0.4146467181467181,0.03608478206626443,301,0.42042440318302393,0.4118037135278516,0.43365823674042847,0.4191087220391885,0.410547078203572,0.41910843073881293,0.008247233342257474
22,0.161653470993042,0.07708938969080886,0.006116294860839843,0.006021839660662986,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.36538461538461536,0.4423076923076923,0.4038461538461538,0.5555555555555554,0.5577485380116958,0.46322215795899996,0.07846389479825182,297,0.44000000000000006,0.4100000000000001,0.38538461538461544,0.5710193562425837,0.5629779135514098,0.4738763770357218,0.07801850365526573
23,0.13892898559570313,0.02319350007319988,0.0,0.0,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.5420218295218295,0.563929313929314,0.5522435897435898,0.44517543859649106,0.4126461988304093,0.5046211570158938,0.0616038189998829,148,0.5814898320070735,0.5418037135278517,0.5786037934668071,0.4101012522227549,0.38102481325458915,0.4986046808958152,0.0857832674460956
24,0.11590075492858887,0.015505940716640382,0.012498235702514649,0.006249118819778433,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.4542099792099792,0.4916839916839917,0.38878205128205123,0.49305555555555525,0.6041666666666665,0.4855149160149159,0.06947752185229247,154,0.514867374005305,0.42138815207780733,0.404072708113804,0.45970098634217,0.5629277634410795,0.4725913967960332,0.05904348065231748
25,0.1291417121887207,0.0545832724837046,0.004515552520751953,0.006162199832649806,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.4542099792099792,0.4916839916839917,0.38878205128205123,0.49305555555555525,0.6041666666666665,0.4855149160149159,0.06947752185229247,154,0.514867374005305,0.42138815207780733,0.404072708113804,0.45970098634217,0.5629277634410795,0.4725913967960332,0.05904348065231748
26,0.12071986198425293,0.021217594317275965,0.0031215667724609373,0.006243133544921875,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.4542099792099792,0.4916839916839917,0.38878205128205123,0.49305555555555525,0.6041666666666665,0.4855149160149159,0.06947752185229247,154,0.514867374005305,0.42138815207780733,0.404072708113804,0.45970098634217,0.5629277634410795,0.4725913967960332,0.05904348065231748
27,0.13170390129089354,0.011652701309963138,0.003124237060546875,0.00624847412109375,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.4542099792099792,0.4916839916839917,0.38878205128205123,0.49305555555555525,0.6041666666666665,0.4855149160149159,0.06947752185229247,154,0.514867374005305,0.42138815207780733,0.404072708113804,0.45970098634217,0.5629277634410795,0.4725913967960332,0.05904348065231748
